CO2 (ppm),Humidity (%),Light (lux),Motion,Temperature (Deg_Cel),HP_Unit_Mode,HP_CONS (kW),HP_CONS (Wh),HP_CONS_Electricity_kWh,HP_DEL (kW),HP_DEL (Wh),HP_DEL_Electricity_kWh,HP_Defrost,HP_Room_temp (Deg_Cel),HP_Room_temp_Zone2 (Deg_Cel),HP_Ref_liquid_temp (Deg_Cel),HP_Outdoor_ambient_temp (Deg_Cel),HP_Flow_temp (Deg_Cel),HP_Return_temp (Deg_Cel),HP_Tank_water_temp_lower (Deg_Cel),HP_Flow_temp_Zone1 (Deg_Cel),HP_Return_temp_Zone1 (Deg_Cel),HP_Flow_temp_Zone2 (Deg_Cel),HP_Return_temp_Zone2 (Deg_Cel),HP_Flow_temp_Boiler (Deg_Cel),HP_Return_temp_Boiler (Deg_Cel),HP_Room_thermo_1_IN1 (Deg_Cel),HP_Room_thermo_2_IN6 (Deg_Cel),HP_Flow_SW1_IN2 (Deg_Cel),HP_Flow_SW2_IN3 (Deg_Cel),HP_Flow_SW3_IN7 (Deg_Cel),HP_Demand_IN4 (Deg_Cel),HP_Outdoor_thermo_IN5 (Deg_Cel),HP_Flow_rate (L/min),Total_Electricity (kWh),Outdoor_HP_Unit (kWh),Indoor_HP_Unit (kWh),Shower (kWh),Immersion (kWh),Out_Solar (kw_per_m2),Out_Solar (kj_per_m2),Out_WindSpeed (m/s),Out_WindDirection (Deg),Out_Gust_3s (m/s),Out_Pressure (mBar),Out_TotalSolar (W_per_m2),Out_DiffuseSolar (W_per_m2),Out_TotalSolar.Wm2,Out_DiffuseSolar.W/m2
933.0833333333334,56.5,2.6666666666666665,15,18.28333333333333,5,0,0.0,0.0,0,0.0,0.0,0,18.2,-39,22.416666666666668,5.0,20.758333333333333,20.65,45.31666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,18.966666666666665,0,0,0.2675,0.069,5e-05,3.842,95.9,0.0,0.0,3.168,110.6,4.582,1017,2.031,1.016
1535.4166666666667,59.083333333333336,0.0,0,18.266666666666666,5,0,0.0,0.0,0,0.0,0.0,0,17.6,-39,21.041666666666668,5.0,18.891666666666666,18.825,44.8,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.261575,0.068975,5e-05,3.338,96.3,0.0,0.0,1.0,40.22,1.25,1017,1.693,1.016
1815.8181818181815,61.0,0.8181818181818182,0,18.28181818181818,5,0,0.0,0.0,0,0.0,0.0,0,17.383333333333333,-39,20.5,5.0,18.383333333333333,18.316666666666663,44.4,25,25,25,25,25,25,0,0,0,0,0,0,0,18.95,0,0,0.1993,0.069075,5e-05,3.203,96.9,0.0,0.0,0.875,59.4,1.25,1018,1.693,1.016
1821.4444444444443,62.0,1.0,3,18.42222222222222,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,20.383333333333333,5.0,18.0,17.841666666666665,43.96666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,18.95,0,0,0.285975,0.069075,5e-05,3.475,97.1,0.0,0.0,3.543,74.25,5.832,1018,2.031,1.016
1702.4166666666667,62.0,0.0,1,18.716666666666665,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,20.0,5.0,17.525,17.5,43.516666666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,18.9,0,0,0.1992749999999999,0.06935,5e-05,3.88,96.5,0.0,0.0,1.375,76.9,3.332,1018,2.455,1.693
1611.5,61.91666666666666,2.25,11,18.775,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,19.75,5.0,17.416666666666668,17.2,43.09166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,18.883333333333333,0,0,0.1988,0.06885,2.5e-05,3.812,97.1,0.013,0.7965418,1.396,67.56,2.5,1018,111.2,107.2
1633.5454545454545,62.27272727272727,54.54545454545455,20,19.38181818181818,5,0,0.0,0.0,0,0.0,0.0,0,16.675,-39,19.5,5.533333333333333,17.004166666666666,17.0,42.68333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,18.9,0,0,0.290125,0.069325,5e-05,4.652,93.8,0.1,4.361066,2.104,63.03,3.332,1019,499.5,482.0
885.3333333333334,53.083333333333336,413.9166666666667,15,19.883333333333333,5,0,0.0,0.0,0,0.0,0.0,0,16.975,-39,19.316666666666663,6.466666666666667,17.066666666666666,17.016666666666666,41.266666666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,16.666666666666668,0,0,0.338,0.063975,2.5e-05,5.29,88.2,0.163,9.757636,1.292,82.5,2.5,1019,1131.0,1092.0
497.7272727272728,47.27272727272727,314.0,2,18.854545454545452,0,0,0.0,0.0,0,0.0,0.0,0,17.175,-39,18.98333333333333,7.7,18.691666666666663,18.166666666666668,39.875,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.784175,0.010775,2.5e-05,5.83,84.9,0.093,6.179441,2.062,47.66,2.918,1019,768.0,743.0
726.4166666666666,50.0,511.5833333333333,4,19.325,0,0,0.0,0.0,0,0.0,0.0,0,17.75,-39,19.0,7.366666666666666,20.1,18.90833333333333,38.325,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,2.268375,0.01035,0.0,6.098,82.8,0.216,12.51063,1.688,93.5,3.332,1019,1257.0,1248.0
1126.9,52.8,4.2,16,19.66,0,0,0.0,0.0,0,0.0,0.0,0,17.383333333333333,-39,19.0,7.033333333333333,20.73333333333333,19.10833333333333,35.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.279275,0.010725,5e-05,6.574,82.9,0.109,10.75309,1.354,89.4,3.75,1019,730.5,705.0
902.7272727272727,51.18181818181818,2.4545454545454546,2,19.28181818181818,0,0,0.0,0.0,0,0.0,0.0,0,16.983333333333334,-39,18.6,6.8,21.33333333333333,18.95833333333333,34.55833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.8103499999999999,0.010875,2.5e-05,6.438,82.7,0.063,3.782949,1.917,68.8,3.332,1018,410.8,394.8
762.5,50.16666666666666,4.75,11,18.95,0,0,0.0,0.0,6,100.0,0.0999999999999999,0,16.5,-39,18.60833333333333,6.016666666666667,21.15833333333333,18.425,33.15,25,25,25,25,25,25,0,0,0,0,0,0,0,2.15,1,0,0.476425,0.048925,2.5e-05,5.49,87.5,0.007,0.5077536,3.0,51.25,5.0,1019,71.7,68.9
584.7777777777778,48.888888888888886,0.6666666666666666,3,17.91111111111111,1,112,1866.6666666666663,1.8666666666666665,336,5600.0,5.6,2,16.5,-39,34.2625,5.958333333333333,38.645833333333336,34.31666666666667,39.5875,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,2.695375,2.134325,0.142475,5.49,89.1,0.0,0.0,2.918,56.1,4.582,1019,2.031,1.015
699.2727272727273,50.72727272727273,25.454545454545453,16,18.009090909090908,2,58,966.6666666666664,0.9666666666666665,243,4050.0,4.049999999999999,0,16.9,-39,34.225,5.15,37.55,34.175,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.08333333333333,1,1,1.4771,1.19405,0.0,5.523,89.0,0.0,0.0,1.188,26.62,2.5,1019,2.031,1.015
1236.1818181818182,58.09090909090909,10.909090909090908,20,19.59090909090909,2,73,1216.6666666666663,1.2166666666666663,259,4316.666666666666,4.316666666666666,2,17.791666666666668,-39,34.291666666666664,6.6,40.38333333333333,37.375,47.94166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.133333333333333,1,1,2.1180000000000003,1.502,0.141925,5.152,94.2,0.0,0.0,2.668,81.8,5.418,1020,1.862,1.015
1588.2727272727273,60.90909090909091,2.727272727272727,9,20.49090909090909,2,45,749.9999999999999,0.7499999999999998,213,3549.9999999999995,3.55,0,18.45833333333333,-39,41.93333333333333,5.083333333333333,44.68333333333333,41.875,47.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.28333333333333,1,1,1.7892,1.3517,0.0,5.02,96.9,0.0,0.0,2.543,57.47,5.0,1020,2.115,1.015
1533.3636363636365,59.90909090909091,0.5454545454545454,15,20.49090909090909,2,0,0.0,0.0,185,3083.333333333333,3.083333333333333,0,19.116666666666667,-39,36.35833333333333,5.183333333333334,39.2,36.766666666666666,47.19166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.05,1,1,1.159375,0.770075,0.0,5.02,98.0,0.0,0.0,2.188,51.53,3.332,1021,2.031,1.015
1815.090909090909,61.09090909090909,0.8181818181818182,8,20.5,5,11,183.3333333333333,0.1833333333333333,49,816.6666666666666,0.8166666666666665,0,18.791666666666668,-39,26.3,6.066666666666666,28.15833333333333,27.35833333333333,47.0,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.4778,0.306,2.5e-05,5.29,98.2,0.0,0.0,1.188,33.25,2.082,1021,2.031,1.015
1787.2727272727273,63.0,0.2727272727272727,4,20.39090909090909,2,28,466.6666666666666,0.4666666666666665,194,3233.333333333333,3.233333333333333,0,18.625,-39,35.975,5.266666666666667,38.5625,35.9625,46.65,25,25,25,25,25,25,0,0,0,0,0,0,0,19.08333333333333,1,1,1.143,0.95605,2.5e-05,5.355,98.0,0.0,0.0,1.0,75.8,1.667,1021,2.031,1.015
1690.4444444444443,63.11111111111112,0.0,1,20.55555555555556,2,17,283.3333333333333,0.2833333333333332,175,2916.6666666666665,2.916666666666666,0,19.0,-39,36.04166666666666,5.383333333333334,38.31666666666667,35.925,46.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,1.10725,0.936475,0.0,5.42,98.0,0.0,0.0,1.438,46.06,2.5,1022,1.946,1.015
1655.5454545454545,63.0,0.2727272727272727,2,20.63636363636364,2,0,0.0,0.0,190,3166.6666666666665,3.1666666666666665,0,19.0,-39,37.0,5.033333333333333,39.36666666666667,36.825,46.083333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,19.116666666666667,1,1,0.945625,0.840625,0.0,5.156,98.3,0.0,0.0,1.313,97.7,3.75,1022,2.031,1.015
1711.8333333333333,63.16666666666666,0.0,2,20.7,2,0,0.0,0.0,180,3000.0,3.0,0,19.1,-39,37.00833333333333,5.016666666666667,38.88333333333333,36.475,45.85,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.99765,0.7862750000000001,0.0,5.023,98.6,0.0,0.0,1.708,49.75,3.75,1022,2.031,1.016
1631.0,63.0,0.0,2,20.763636363636365,5,0,0.0,0.0,0,0.0,0.0,0,19.075,-39,25.741666666666667,6.0,27.45833333333333,27.28333333333333,45.475,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.20955,0.0688,5e-05,5.09,98.9,0.0,0.0,2.521,50.97,3.332,1022,2.115,1.016
1624.3333333333333,62.583333333333336,0.0,1,20.35833333333333,2,30,500.0,0.4999999999999999,141,2349.9999999999995,2.35,2,18.53333333333333,-39,27.075,5.433333333333334,29.03333333333333,27.125,45.00833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.9504,0.777625,2.5e-05,5.09,98.8,0.0,0.0,1.167,56.1,2.082,1023,2.031,1.016
1414.0,62.583333333333336,7.166666666666667,18,20.416666666666668,2,23,383.33333333333326,0.3833333333333332,203,3383.333333333333,3.383333333333333,0,18.975,-39,37.016666666666666,4.833333333333333,39.65,36.85833333333333,43.88333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.1,1,1,1.15315,0.970025,0.0,5.125,98.0,0.0,0.0,2.521,44.2,4.168,1023,1.946,1.016
700.3333333333334,57.833333333333336,0.0,2,19.90833333333333,2,61,1016.6666666666664,1.0166666666666664,240,4000.0,3.999999999999999,0,19.591666666666665,-39,40.2,4.166666666666667,43.03333333333333,39.9875,41.575,25,25,25,25,25,25,0,0,0,0,0,0,0,19.15,1,1,1.4075,1.173,0.0,4.277,98.6,0.0,0.0,2.396,36.06,3.75,1024,1.777,1.016
666.6666666666666,56.41666666666666,5.0,10,19.916666666666668,2,36,599.9999999999999,0.5999999999999999,145,2416.6666666666665,2.4166666666666665,0,20.0,-39,36.35,4.9,40.16666666666666,38.19166666666667,38.56666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.08333333333333,1,1,1.433575,0.76895,0.0,3.94,98.4,0.0,0.0,2.543,38.78,3.332,1024,1.777,1.016
685.0833333333334,55.583333333333336,2.083333333333333,3,19.725,5,0,0.0,0.0,0,0.0,0.0,0,19.45833333333333,-39,24.1,6.0,25.216666666666665,25.08333333333333,35.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.282575,0.063,7.500000000000001e-05,5.33,96.3,0.0,0.0,1.813,53.44,3.332,1025,2.031,1.016
662.25,55.25,30.5,4,19.03333333333333,5,0,0.0,0.0,0,0.0,0.0,0,18.65833333333333,-39,21.33333333333333,6.0,20.575,20.48333333333333,35.125,25,25,25,25,25,25,0,0,0,0,0,0,0,18.95,0,0,1.562275,0.063075,0.0,5.29,96.0,0.013,0.7965414,2.75,52.25,4.168,1025,112.5,108.5
658.75,55.083333333333336,101.58333333333331,0,18.616666666666667,5,0,0.0,0.0,0,0.0,0.0,0,18.0,-39,20.10833333333333,6.5,18.575,18.53333333333333,34.666666666666664,25,25,25,25,25,25,0,0,0,0,0,0,0,18.966666666666665,0,0,0.7245,0.06325,0.0,6.098,92.7,0.076,5.36653,2.146,71.4,3.75,1025,528.5,510.2
579.8,54.3,176.4,3,18.51,1,14,233.3333333333333,0.2333333333333332,80,1333.3333333333333,1.333333333333333,2,18.0,-39,19.83333333333333,7.3,20.383333333333333,19.175,27.58333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,13.516666666666667,1,0,1.2038000000000002,0.421425,2.5e-05,6.605,91.5,0.093,5.877125,2.043,66.75,3.75,1025,679.5,655.0
582.7272727272727,53.72727272727273,78.18181818181819,0,18.509090909090908,1,92,1533.3333333333333,1.5333333333333332,267,4450.0,4.449999999999999,0,18.0,-39,38.7,5.733333333333333,35.858333333333334,35.35,42.75,25,25,25,25,25,25,0,0,0,0,0,0,0,17.133333333333333,1,0,1.943075,1.74675,0.0,7.15,89.6,0.136,8.76699,2.0,59.72,3.75,1025,930.0,908.0
582.6666666666666,55.11111111111112,108.77777777777776,0,18.444444444444443,5,0,0.0,0.0,0,0.0,0.0,0,18.78333333333333,-39,24.116666666666667,6.95,19.329166666666666,19.03333333333333,49.0,25,25,25,25,25,25,0,0,0,0,0,0,0,10.766666666666667,0,0,0.6977749999999999,0.045325,5e-05,7.184,88.5,0.09,5.375086,1.854,72.6,3.332,1025,649.5,626.5
582.0,56.0,937.0,0,18.35,0,0,0.0,0.0,0,0.0,0.0,0,18.041666666666668,-39,23.0,8.0,22.65833333333333,20.758333333333333,48.69166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.205275,0.010675,0.0,7.484,86.0,0.063,3.782318,2.082,50.62,5.418,1025,470.5,453.2
555.0909090909091,54.54545454545455,1730.8181818181818,0,19.018181818181816,0,0,0.0,0.0,0,0.0,0.0,0,17.641666666666666,-39,23.0,7.75,20.741666666666667,21.058333333333334,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.21805,0.0106249999999999,5e-05,7.25,87.1,0.07,3.988151,1.792,57.97,4.168,1025,430.0,413.8
531.0909090909091,55.90909090909091,0.5454545454545454,0,18.13636363636364,0,0,0.0,0.0,0,0.0,0.0,0,17.466666666666665,-39,22.741666666666667,7.216666666666667,19.5,20.883333333333333,48.3,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.319075,0.0108,7.500000000000001e-05,6.574,89.7,0.02,0.9855486,2.479,50.28,3.75,1025,78.7,75.6
667.6363636363636,56.18181818181818,18.727272727272727,16,17.90909090909091,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,22.5,7.016666666666667,19.65,20.5,48.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,1.1815,0.0108,2.5e-05,6.473,89.1,0.0,0.0,2.229,38.25,3.332,1026,2.031,1.015
981.0,59.63636363636363,35.54545454545455,15,18.272727272727277,2,77,1283.3333333333333,1.2833333333333332,246,4100.0,4.1,0,17.425,-39,31.683333333333334,6.116666666666666,34.291666666666664,31.08333333333333,47.81666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,18.966666666666665,1,1,2.220375,1.043925,0.445425,6.2,89.8,0.0,0.0,3.021,54.25,5.0,1026,2.031,1.015
1556.4,65.7,32.4,14,19.51,2,60,1000.0,0.9999999999999998,260,4333.333333333333,4.333333333333333,0,18.433333333333334,-39,41.10833333333333,5.983333333333333,44.25833333333333,40.95,47.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.53333333333333,1,1,1.6464,1.33645,0.0,5.895,89.5,0.0,0.0,2.146,83.4,3.75,1027,2.031,1.015
1379.3333333333333,65.91666666666667,13.0,18,20.191666666666663,5,2,33.33333333333333,0.0333333333333333,11,183.3333333333333,0.1833333333333333,0,18.811475409836067,-39,28.07377049180328,6.639344262295082,30.66393442622951,30.40983606557377,41.59836065573771,25,25,25,25,25,25,0,0,0,0,0,0,0,19.229508196721312,1,1,1.849175,0.10535,0.0,5.895,89.5,0.0,0.0,1.729,65.94,3.75,1027,2.115,1.015
1445.5,67.25,0.75,8,20.041666666666668,5,0,0.0,0.0,0,0.0,0.0,0,18.391666666666666,-39,21.875,6.0,21.73333333333333,21.641666666666666,34.85,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,0,0,0.487125,0.069075,0.0,5.56,91.3,0.0,0.0,2.332,52.94,4.168,1027,2.031,1.015
1108.9166666666667,65.75,0.75,2,19.466666666666665,5,0,0.0,0.0,0,0.0,0.0,0,18.0,-39,20.03333333333333,6.0,19.35833333333333,19.216666666666665,33.925,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,0,0,0.349,0.069275,2.5e-05,5.625,91.2,0.0,0.0,1.604,52.78,3.332,1027,2.2,1.015
983.0909090909092,64.36363636363636,0.8181818181818182,1,19.181818181818183,5,0,0.0,0.0,0,0.0,0.0,0,17.641666666666666,-39,19.008333333333333,5.683333333333334,18.491666666666667,18.4,33.225,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.32035,0.069275,7.500000000000001e-05,4.746,94.6,0.0,0.0,2.957,35.53,4.168,1027,1.777,1.015
849.8333333333334,62.66666666666666,0.5,2,18.891666666666666,5,0,0.0,0.0,0,0.0,0.0,0,17.5,-39,18.5,5.033333333333333,17.958333333333332,17.808333333333334,32.666666666666664,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.260125,0.069225,5e-05,4.547,93.8,0.0,0.0,2.793,36.97,5.0,1027,1.693,1.016
829.3636363636364,60.72727272727273,0.0,2,18.61818181818182,5,0,0.0,0.0,0,0.0,0.0,0,17.05,-39,18.5,5.1,17.5,17.441666666666666,32.166666666666664,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.311875,0.0691499999999999,0.0,4.887,92.0,0.0,0.0,2.271,40.7,3.332,1027,2.031,1.016
765.8333333333334,59.66666666666666,0.0,1,18.541666666666668,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,18.15,5.683333333333334,17.158333333333335,17.0125,32.0,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,0,0,0.257475,0.0692,2.5e-05,4.754,93.1,0.0,0.0,3.043,50.38,5.0,1027,2.115,1.016
719.75,58.5,0.0,6,18.341666666666665,1,96,1600.0,1.6,277,4616.666666666666,4.616666666666666,2,17.0,-39,32.125,5.5,35.25,31.55,35.06666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.116666666666667,1,0,2.1947,1.8737,0.11285,5.055,91.9,0.0,0.0,2.293,46.75,4.168,1027,2.031,1.016
702.0,57.27272727272727,0.0,1,18.245454545454542,5,0,0.0,0.0,0,0.0,0.0,0,16.741666666666667,-39,23.366666666666667,4.333333333333333,18.15833333333333,18.058333333333334,49.458333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.185425,0.0691249999999999,5e-05,5.22,89.6,0.0,0.0,1.917,41.22,3.332,1027,2.115,1.015
754.9166666666666,57.333333333333336,0.5,5,18.15,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,22.383333333333333,5.533333333333333,17.45,17.325,49.025,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.2513,0.069225,5e-05,5.086,88.8,0.0,0.0,3.125,57.84,4.582,1027,2.2,1.015
805.2727272727273,58.09090909090909,0.0,0,17.972727272727273,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.78333333333333,5.683333333333334,17.0,17.0,49.0,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.397275,0.069075,5e-05,4.914,86.4,0.0,0.0,2.168,31.38,3.332,1027,2.115,1.015
810.6,57.8,12.9,20,17.89,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.383333333333333,5.183333333333334,17.0,16.991666666666667,48.61666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.6244500000000001,0.0691,5e-05,4.746,83.8,0.0,0.0,2.125,61.7,3.75,1027,2.031,1.015
653.2727272727273,56.27272727272727,3.1818181818181817,2,17.354545454545455,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,20.991666666666667,5.0,17.0,16.875,48.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.18825,0.069275,5e-05,4.477,84.8,0.0,0.0,1.854,44.7,3.75,1027,2.031,1.015
549.3636363636364,55.90909090909091,37.09090909090909,0,17.0,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,20.525,4.466666666666667,16.5875,16.5,48.04166666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,18.991666666666667,0,0,0.27225,0.069075,7.500000000000001e-05,3.94,85.5,0.02,1.194812,2.521,60.56,4.168,1028,125.1,120.7
497.75,55.625,477.0,0,17.35,5,0,0.0,0.0,0,0.0,0.0,0,16.016666666666666,-39,20.5,4.833333333333333,16.5,16.5,47.99166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.1986,0.069075,7.500000000000001e-05,3.195,87.3,0.096,5.774925,2.418,65.75,3.75,1028,536.0,517.5
467.0833333333333,53.833333333333336,454.0833333333333,0,18.016666666666666,5,0,0.0,0.0,0,0.0,0.0,0,16.391666666666666,-39,20.5,5.7,16.525,16.5,47.53333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,18.05,0,0,0.199575,0.0678,7.500000000000001e-05,4.008,84.1,0.163,9.757632,2.688,52.88,5.0,1028,1141.0,1102.0
448.8181818181818,52.63636363636363,433.3636363636364,0,18.581818181818186,0,0,0.0,0.0,0,0.0,0.0,0,17.058333333333334,-39,20.525,8.0,19.091666666666665,18.53333333333333,47.45,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.10805,0.011075,7.500000000000001e-05,4.98,81.7,0.216,12.91061,1.875,49.44,2.918,1028,1256.0,1247.0
381.09090909090907,50.18181818181818,463.54545454545456,0,19.200000000000003,0,0,0.0,0.0,0,0.0,0.0,0,17.466666666666665,-39,21.0,7.133333333333334,21.8,20.20833333333333,47.025,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.13935,0.0104,2.5e-05,5.996,77.9,0.209,12.62334,1.5,38.12,2.5,1028,1257.0,1248.0
378.1111111111111,48.11111111111112,2053.555555555556,0,19.366666666666667,0,0,0.0,0.0,0,0.0,0.0,0,16.975,-39,21.008333333333333,7.0,20.766666666666666,19.066666666666663,46.925,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.133475,0.01085,2.5e-05,6.47,74.1,0.166,10.06295,0.792,49.66,1.667,1027,1063.0,1027.0
374.6666666666667,44.66666666666666,4125.416666666667,0,20.266666666666666,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.008333333333333,6.4,19.258333333333333,19.391666666666666,46.50833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,0.3166666666666666,0,1,0.29185,0.011725,7.500000000000001e-05,6.133,75.25,0.027,1.592555,1.604,49.94,2.5,1027,272.2,261.5
399.22222222222223,48.66666666666666,10.11111111111111,0,18.53333333333333,2,109,1816.6666666666663,1.8166666666666664,263,4383.333333333333,4.383333333333333,2,16.816666666666666,-39,29.3,4.766666666666667,33.7,30.15833333333333,46.475,25,25,25,25,25,25,0,0,0,0,0,0,0,19.15,1,1,2.481,1.2752249999999998,0.8140000000000001,5.152,78.3,0.013,0.7965086,1.917,47.12,2.918,1027,91.6,88.8
460.3333333333333,50.91666666666666,0.0,2,18.65,2,72,1199.9999999999998,1.1999999999999995,259,4316.666666666666,4.316666666666666,2,17.883333333333333,-39,38.675,4.383333333333334,44.266666666666666,41.06666666666667,46.06666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.3,1,1,4.23725,1.6949999999999998,0.0968,3.77,84.6,0.0,0.0,0.688,55.44,1.25,1027,2.031,1.016
837.1,52.6,31.1,15,19.270000000000003,2,96,1599.9999999999998,1.5999999999999996,237,3950.0,3.95,0,18.475,-39,40.53333333333333,2.9833333333333334,45.225,42.15,44.35,25,25,25,25,25,25,0,0,0,0,0,0,0,19.55,1,1,3.0396,1.4556,0.441325,2.557,91.4,0.0,0.0,0.708,37.06,1.25,1028,2.115,1.016
1414.6666666666667,59.333333333333336,33.0,14,19.73333333333333,1,41,683.3333333333333,0.6833333333333331,180,2999.9999999999995,3.0,2,18.491666666666667,-39,24.683333333333334,3.283333333333333,28.341666666666665,26.058333333333334,29.1,25,25,25,25,25,25,0,0,0,0,0,0,0,18.933333333333334,1,0,1.517075,1.07895,2.5e-05,1.815,94.4,0.0,0.0,1.646,31.19,2.082,1028,1.693,1.016
1428.8181818181818,62.27272727272727,33.0,19,19.445454545454545,1,102,1700.0,1.7,226,3766.6666666666665,3.7666666666666666,2,17.783333333333335,-39,34.21666666666667,2.833333333333333,36.68333333333333,34.13333333333333,44.141666666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,19.166666666666668,1,0,2.2786,1.870525,0.10165,1.849,93.4,0.0,0.0,1.75,42.22,2.082,1028,1.693,1.016
1444.0833333333333,62.0,14.5,14,19.175,5,0,0.0,0.0,0,0.0,0.0,0,17.233333333333334,-39,23.933333333333334,2.0,18.625,18.566666666666663,49.0,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.5981000000000001,0.069175,7.500000000000001e-05,0.974,97.1,0.0,0.0,1.25,25.62,1.667,1028,1.693,1.016
1989.5454545454545,63.90909090909091,0.0,1,18.9,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,22.40833333333333,2.6333333333333333,18.225,18.141666666666666,48.80833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.36735,0.069175,0.0,0.941,98.4,0.0,0.0,1.146,355.8,1.667,1028,1.693,1.016
2020.4545454545453,65.72727272727273,0.2727272727272727,3,18.89090909090909,5,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,21.675,3.0,17.675,17.575,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.26605,0.0691,5e-05,1.482,97.9,0.0,0.0,1.313,33.38,2.082,1028,2.031,1.016
2210.0,67.0,0.5,1,19.008333333333333,5,0,0.0,0.0,0,0.0,0.0,0,16.608333333333334,-39,21.041666666666668,3.0,17.4,17.25,48.28333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.308075,0.069025,7.500000000000001e-05,1.312,96.9,0.0,0.0,1.021,18.4,1.667,1028,2.031,1.016
